ID,Time,Task,Resistance,Newton,Weightpushdynamics_betterSettings3,2641,PressureDynamics,53368.0,2.108,-1
pushdynamics_betterSettings3,2797,PressureDynamics,53392.0,2.109,-1
pushdynamics_betterSettings3,2919,PressureDynamics,53195.0,2.109,-1
pushdynamics_betterSettings3,3062,PressureDynamics,53086.0,2.108,-1
pushdynamics_betterSettings3,3176,PressureDynamics,NaN,2.108,-1
pushdynamics_betterSettings3,3202,PressureDynamics,52967.0,2.109,-1
pushdynamics_betterSettings3,3340,PressureDynamics,52920.0,2.109,-1
pushdynamics_betterSettings3,3479,PressureDynamics,53186.0,2.109,-1
pushdynamics_betterSettings3,3618,PressureDynamics,53538.0,2.108,-1
pushdynamics_betterSettings3,3760,PressureDynamics,53839.0,2.109,-1
pushdynamics_betterSettings3,3900,PressureDynamics,53351.0,2.106,-1
pushdynamics_betterSettings3,4040,PressureDynamics,53154.0,2.11,-1
pushdynamics_betterSettings3,4180,PressureDynamics,52917.0,2.108,-1
pushdynamics_betterSettings3,4320,PressureDynamics,52828.0,2.109,-1
pushdynamics_betterSettings3,4460,PressureDynamics,52741.0,2.108,-1
pushdynamics_betterSettings3,4599,PressureDynamics,52976.0,2.109,-1
pushdynamics_betterSettings3,4740,PressureDynamics,52547.0,2.107,-1
pushdynamics_betterSettings3,4879,PressureDynamics,53002.0,2.109,-1
pushdynamics_betterSettings3,5021,PressureDynamics,52561.0,2.109,-1
pushdynamics_betterSettings3,5160,PressureDynamics,52888.0,2.109,-1
pushdynamics_betterSettings3,5299,PressureDynamics,52880.0,2.112,-1
pushdynamics_betterSettings3,5441,PressureDynamics,52610.0,2.111,-1
pushdynamics_betterSettings3,5580,PressureDynamics,52675.0,2.109,-1
pushdynamics_betterSettings3,5720,PressureDynamics,52787.0,2.111,-1
pushdynamics_betterSettings3,5859,PressureDynamics,52637.0,2.109,-1
pushdynamics_betterSettings3,6001,PressureDynamics,52585.0,2.109,-1
pushdynamics_betterSettings3,6140,PressureDynamics,52373.0,2.109,-1
pushdynamics_betterSettings3,6281,PressureDynamics,52647.0,2.107,-1
pushdynamics_betterSettings3,6420,PressureDynamics,52693.0,2.109,-1
pushdynamics_betterSettings3,6561,PressureDynamics,52716.0,2.106,-1
pushdynamics_betterSettings3,6699,PressureDynamics,52725.0,2.11,-1
pushdynamics_betterSettings3,6840,PressureDynamics,52955.0,2.111,-1
pushdynamics_betterSettings3,6978,PressureDynamics,52864.0,2.109,-1
pushdynamics_betterSettings3,7121,PressureDynamics,52626.0,2.11,-1
pushdynamics_betterSettings3,7258,PressureDynamics,52589.0,2.113,-1
pushdynamics_betterSettings3,7400,PressureDynamics,57717.0,2.541,-1
pushdynamics_betterSettings3,7539,PressureDynamics,48301.0,5.174,-1
pushdynamics_betterSettings3,7679,PressureDynamics,32854.0,8.664,-1
pushdynamics_betterSettings3,7820,PressureDynamics,25386.0,11.0,-1
pushdynamics_betterSettings3,7959,PressureDynamics,21211.0,11.533,-1
pushdynamics_betterSettings3,8118,PressureDynamics,22298.0,11.377,-1
pushdynamics_betterSettings3,8241,PressureDynamics,67011.0,2.111,-1
pushdynamics_betterSettings3,8380,PressureDynamics,65875.0,2.112,-1
pushdynamics_betterSettings3,8520,PressureDynamics,64337.0,2.11,-1
pushdynamics_betterSettings3,8660,PressureDynamics,62857.0,2.111,-1
pushdynamics_betterSettings3,8800,PressureDynamics,66679.0,2.11,-1
pushdynamics_betterSettings3,8939,PressureDynamics,62565.0,2.109,-1
pushdynamics_betterSettings3,9080,PressureDynamics,63925.0,2.11,-1
pushdynamics_betterSettings3,9218,PressureDynamics,62334.0,2.108,-1
pushdynamics_betterSettings3,9359,PressureDynamics,59199.0,2.11,-1
pushdynamics_betterSettings3,9499,PressureDynamics,58627.0,2.109,-1
pushdynamics_betterSettings3,9640,PressureDynamics,57925.0,2.111,-1
pushdynamics_betterSettings3,9780,PressureDynamics,56587.0,2.111,-1
pushdynamics_betterSettings3,9920,PressureDynamics,57098.0,2.109,-1
pushdynamics_betterSettings3,10059,PressureDynamics,57554.0,2.109,-1
pushdynamics_betterSettings3,10202,PressureDynamics,58431.0,2.109,-1
pushdynamics_betterSettings3,10314,PressureDynamics,NaN,2.108,-1
pushdynamics_betterSettings3,10340,PressureDynamics,57636.0,2.108,-1
pushdynamics_betterSettings3,10479,PressureDynamics,57463.0,2.109,-1
pushdynamics_betterSettings3,10620,PressureDynamics,56798.0,2.109,-1
pushdynamics_betterSettings3,10760,PressureDynamics,56220.0,2.111,-1
pushdynamics_betterSettings3,10900,PressureDynamics,57382.0,2.262,-1
pushdynamics_betterSettings3,11040,PressureDynamics,53215.0,4.052,-1
pushdynamics_betterSettings3,11180,PressureDynamics,32311.0,9.37,-1
pushdynamics_betterSettings3,11319,PressureDynamics,21390.0,11.999,-1
pushdynamics_betterSettings3,11513,PressureDynamics,20454.0,9.433,-1
pushdynamics_betterSettings3,11600,PressureDynamics,30494.0,2.465,-1
pushdynamics_betterSettings3,11739,PressureDynamics,67648.0,2.111,-1
pushdynamics_betterSettings3,11881,PressureDynamics,64278.0,2.111,-1
pushdynamics_betterSettings3,12020,PressureDynamics,60756.0,2.919,-1
pushdynamics_betterSettings3,12160,PressureDynamics,31374.0,9.954,-1
pushdynamics_betterSettings3,12300,PressureDynamics,20553.0,13.248,-1
pushdynamics_betterSettings3,12552,PressureDynamics,17315.0,13.183,-1
pushdynamics_betterSettings3,12578,PressureDynamics,28935.0,2.118,-1
pushdynamics_betterSettings3,12720,PressureDynamics,59790.0,2.114,-1
pushdynamics_betterSettings3,12859,PressureDynamics,58276.0,2.115,-1
pushdynamics_betterSettings3,12999,PressureDynamics,54581.0,2.113,-1
pushdynamics_betterSettings3,13139,PressureDynamics,56726.0,2.112,-1
pushdynamics_betterSettings3,13279,PressureDynamics,55531.0,2.112,-1
pushdynamics_betterSettings3,13419,PressureDynamics,57428.0,2.111,-1
pushdynamics_betterSettings3,13558,PressureDynamics,54651.0,2.111,-1
pushdynamics_betterSettings3,13700,PressureDynamics,53203.0,2.109,-1
pushdynamics_betterSettings3,13841,PressureDynamics,52922.0,2.11,-1
pushdynamics_betterSettings3,14001,PressureDynamics,52474.0,2.112,-1
pushdynamics_betterSettings3,14139,PressureDynamics,51801.0,2.114,-1
pushdynamics_betterSettings3,14282,PressureDynamics,49758.0,2.111,-1
pushdynamics_betterSettings3,14395,PressureDynamics,NaN,2.112,-1
pushdynamics_betterSettings3,14419,PressureDynamics,49388.0,2.112,-1
pushdynamics_betterSettings3,14561,PressureDynamics,48958.0,2.112,-1
pushdynamics_betterSettings3,14700,PressureDynamics,48627.0,2.111,-1
pushdynamics_betterSettings3,14840,PressureDynamics,48489.0,2.108,-1
pushdynamics_betterSettings3,14979,PressureDynamics,48463.0,2.109,-1
pushdynamics_betterSettings3,15120,PressureDynamics,48572.0,2.11,-1
pushdynamics_betterSettings3,15260,PressureDynamics,48980.0,2.111,-1
pushdynamics_betterSettings3,15399,PressureDynamics,48054.0,2.108,-1
pushdynamics_betterSettings3,15539,PressureDynamics,48364.0,2.111,-1
pushdynamics_betterSettings3,15680,PressureDynamics,48329.0,2.11,-1
pushdynamics_betterSettings3,15820,PressureDynamics,48151.0,2.11,-1
pushdynamics_betterSettings3,15961,PressureDynamics,47713.0,2.111,-1
pushdynamics_betterSettings3,16100,PressureDynamics,46788.0,2.112,-1
pushdynamics_betterSettings3,16240,PressureDynamics,46594.0,2.111,-1
pushdynamics_betterSettings3,16378,PressureDynamics,46938.0,2.111,-1
pushdynamics_betterSettings3,16520,PressureDynamics,46123.0,2.109,-1
pushdynamics_betterSettings3,16659,PressureDynamics,46237.0,2.109,-1
pushdynamics_betterSettings3,16798,PressureDynamics,46578.0,2.111,-1
pushdynamics_betterSettings3,16940,PressureDynamics,46362.0,2.112,-1
pushdynamics_betterSettings3,17079,PressureDynamics,46381.0,2.109,-1
pushdynamics_betterSettings3,17219,PressureDynamics,47182.0,2.108,-1
pushdynamics_betterSettings3,17358,PressureDynamics,48884.0,2.395,-1
pushdynamics_betterSettings3,17501,PressureDynamics,51333.0,2.529,-1
pushdynamics_betterSettings3,17641,PressureDynamics,44575.0,2.808,-1
pushdynamics_betterSettings3,17781,PressureDynamics,41825.0,3.185,-1
pushdynamics_betterSettings3,17920,PressureDynamics,39558.0,3.465,-1
pushdynamics_betterSettings3,18059,PressureDynamics,39498.0,3.698,-1
pushdynamics_betterSettings3,18200,PressureDynamics,36421.0,4.068,-1
pushdynamics_betterSettings3,18338,PressureDynamics,34471.0,4.35,-1
pushdynamics_betterSettings3,18480,PressureDynamics,35181.0,4.683,-1
pushdynamics_betterSettings3,18619,PressureDynamics,36741.0,5.082,-1
pushdynamics_betterSettings3,18758,PressureDynamics,37823.0,5.44,-1
pushdynamics_betterSettings3,18899,PressureDynamics,33643.0,5.955,-1
pushdynamics_betterSettings3,19039,PressureDynamics,33069.0,6.31,-1
pushdynamics_betterSettings3,19178,PressureDynamics,33601.0,6.7,-1
pushdynamics_betterSettings3,19318,PressureDynamics,32549.0,6.981,-1
pushdynamics_betterSettings3,19460,PressureDynamics,30808.0,7.337,-1
pushdynamics_betterSettings3,19600,PressureDynamics,27905.0,7.568,-1
pushdynamics_betterSettings3,19739,PressureDynamics,28316.0,8.014,-1
pushdynamics_betterSettings3,19880,PressureDynamics,27792.0,8.376,-1
pushdynamics_betterSettings3,20020,PressureDynamics,25551.0,8.714,-1
pushdynamics_betterSettings3,20160,PressureDynamics,24526.0,8.817,-1
pushdynamics_betterSettings3,20299,PressureDynamics,21754.0,8.971,-1
pushdynamics_betterSettings3,20440,PressureDynamics,21623.0,9.147,-1
pushdynamics_betterSettings3,20579,PressureDynamics,22247.0,9.245,-1
pushdynamics_betterSettings3,20719,PressureDynamics,22077.0,9.302,-1
pushdynamics_betterSettings3,20859,PressureDynamics,22342.0,9.268,-1
pushdynamics_betterSettings3,20998,PressureDynamics,22571.0,9.169,-1
pushdynamics_betterSettings3,21140,PressureDynamics,22706.0,8.609,-1
pushdynamics_betterSettings3,21280,PressureDynamics,22860.0,7.792,-1
pushdynamics_betterSettings3,21422,PressureDynamics,25198.0,7.046,-1
pushdynamics_betterSettings3,21536,PressureDynamics,NaN,6.689,-1
pushdynamics_betterSettings3,21560,PressureDynamics,26082.0,6.583,-1
pushdynamics_betterSettings3,21700,PressureDynamics,26496.0,6.199,-1
pushdynamics_betterSettings3,21839,PressureDynamics,27156.0,5.885,-1
pushdynamics_betterSettings3,21979,PressureDynamics,28409.0,5.596,-1
pushdynamics_betterSettings3,22119,PressureDynamics,29252.0,5.398,-1
pushdynamics_betterSettings3,22259,PressureDynamics,30892.0,5.25,-1
pushdynamics_betterSettings3,22398,PressureDynamics,30276.0,5.221,-1
pushdynamics_betterSettings3,22539,PressureDynamics,30846.0,4.951,-1
pushdynamics_betterSettings3,22679,PressureDynamics,31129.0,4.939,-1
pushdynamics_betterSettings3,22820,PressureDynamics,31977.0,4.808,-1
pushdynamics_betterSettings3,22961,PressureDynamics,31554.0,4.637,-1
pushdynamics_betterSettings3,23100,PressureDynamics,31636.0,4.552,-1
pushdynamics_betterSettings3,23241,PressureDynamics,33466.0,4.418,-1
pushdynamics_betterSettings3,23380,PressureDynamics,33582.0,4.311,-1
pushdynamics_betterSettings3,23519,PressureDynamics,31831.0,4.166,-1
pushdynamics_betterSettings3,23659,PressureDynamics,32152.0,3.973,-1
pushdynamics_betterSettings3,23799,PressureDynamics,36012.0,3.799,-1
pushdynamics_betterSettings3,23940,PressureDynamics,35449.0,3.511,-1
pushdynamics_betterSettings3,24078,PressureDynamics,37839.0,3.327,-1
pushdynamics_betterSettings3,24219,PressureDynamics,37801.0,3.184,-1
pushdynamics_betterSettings3,24361,PressureDynamics,38506.0,3.091,-1
pushdynamics_betterSettings3,24499,PressureDynamics,40426.0,2.918,-1
pushdynamics_betterSettings3,24640,PressureDynamics,42807.0,2.748,-1
pushdynamics_betterSettings3,24779,PressureDynamics,46375.0,2.525,-1
pushdynamics_betterSettings3,24920,PressureDynamics,52416.0,2.437,-1
pushdynamics_betterSettings3,25059,PressureDynamics,52819.0,2.279,-1
pushdynamics_betterSettings3,25200,PressureDynamics,52703.0,2.15,-1
pushdynamics_betterSettings3,25340,PressureDynamics,76417.0,2.068,-1
pushdynamics_betterSettings3,25480,PressureDynamics,71778.0,2.114,-1
pushdynamics_betterSettings3,25620,PressureDynamics,64853.0,2.112,-1
pushdynamics_betterSettings3,25759,PressureDynamics,62549.0,2.112,-1
pushdynamics_betterSettings3,25898,PressureDynamics,63511.0,2.109,-1
pushdynamics_betterSettings3,26039,PressureDynamics,62789.0,2.112,-1
pushdynamics_betterSettings3,26180,PressureDynamics,61800.0,2.111,-1
pushdynamics_betterSettings3,26319,PressureDynamics,59472.0,2.114,-1
pushdynamics_betterSettings3,26459,PressureDynamics,59587.0,2.112,-1
pushdynamics_betterSettings3,26599,PressureDynamics,58915.0,2.11,-1
pushdynamics_betterSettings3,26738,PressureDynamics,58957.0,2.111,-1
pushdynamics_betterSettings3,26878,PressureDynamics,58650.0,2.11,-1
pushdynamics_betterSettings3,27020,PressureDynamics,58199.0,2.112,-1
pushdynamics_betterSettings3,27159,PressureDynamics,57994.0,2.111,-1
pushdynamics_betterSettings3,27299,PressureDynamics,57762.0,2.112,-1
pushdynamics_betterSettings3,27440,PressureDynamics,57326.0,2.111,-1
pushdynamics_betterSettings3,27580,PressureDynamics,57146.0,2.114,-1
pushdynamics_betterSettings3,27720,PressureDynamics,56566.0,2.11,-1
pushdynamics_betterSettings3,27859,PressureDynamics,57260.0,2.109,-1
pushdynamics_betterSettings3,27999,PressureDynamics,57003.0,2.111,-1
pushdynamics_betterSettings3,28139,PressureDynamics,57386.0,2.111,-1
pushdynamics_betterSettings3,28278,PressureDynamics,57294.0,2.11,-1
pushdynamics_betterSettings3,28418,PressureDynamics,57106.0,2.111,-1
pushdynamics_betterSettings3,28564,PressureDynamics,56526.0,2.108,-1
pushdynamics_betterSettings3,28676,PressureDynamics,56642.0,2.108,-1
pushdynamics_betterSettings3,28702,PressureDynamics,56494.0,2.11,-1
pushdynamics_betterSettings3,28813,PressureDynamics,NaN,2.108,-1
pushdynamics_betterSettings3,28841,PressureDynamics,55854.0,2.112,-1
pushdynamics_betterSettings3,28980,PressureDynamics,55525.0,2.108,-1
pushdynamics_betterSettings3,29120,PressureDynamics,55288.0,2.111,-1
pushdynamics_betterSettings3,29260,PressureDynamics,55467.0,2.109,-1
pushdynamics_betterSettings3,29399,PressureDynamics,54750.0,2.111,-1
pushdynamics_betterSettings3,29539,PressureDynamics,54413.0,2.112,-1
pushdynamics_betterSettings3,29681,PressureDynamics,53954.0,2.109,-1
pushdynamics_betterSettings3,29820,PressureDynamics,53906.0,2.112,-1
pushdynamics_betterSettings3,29960,PressureDynamics,54708.0,2.11,-1
pushdynamics_betterSettings3,30099,PressureDynamics,54140.0,2.109,-1
pushdynamics_betterSettings3,30239,PressureDynamics,54136.0,2.109,-1
pushdynamics_betterSettings3,30380,PressureDynamics,53681.0,2.111,-1
pushdynamics_betterSettings3,30519,PressureDynamics,53511.0,2.11,-1
pushdynamics_betterSettings3,30660,PressureDynamics,54077.0,2.111,-1
pushdynamics_betterSettings3,30799,PressureDynamics,54234.0,2.109,-1
pushdynamics_betterSettings3,30939,PressureDynamics,53859.0,2.109,-1
pushdynamics_betterSettings3,31080,PressureDynamics,53434.0,2.111,-1
pushdynamics_betterSettings3,31220,PressureDynamics,53780.0,2.109,-1
pushdynamics_betterSettings3,31362,PressureDynamics,53781.0,2.112,-1
pushdynamics_betterSettings3,31498,PressureDynamics,53345.0,2.111,-1
pushdynamics_betterSettings3,31640,PressureDynamics,53587.0,2.11,-1
pushdynamics_betterSettings3,31780,PressureDynamics,53099.0,2.108,-1
pushdynamics_betterSettings3,31920,PressureDynamics,53318.0,2.111,-1
pushdynamics_betterSettings3,32058,PressureDynamics,53953.0,2.111,-1
pushdynamics_betterSettings3,32200,PressureDynamics,53732.0,2.111,-1
pushdynamics_betterSettings3,32339,PressureDynamics,54399.0,2.108,-1
pushdynamics_betterSettings3,32479,PressureDynamics,54566.0,2.109,-1
pushdynamics_betterSettings3,32620,PressureDynamics,53841.0,2.109,-1
pushdynamics_betterSettings3,32759,PressureDynamics,53679.0,2.109,-1
pushdynamics_betterSettings3,32900,PressureDynamics,53310.0,2.109,-1
pushdynamics_betterSettings3,33040,PressureDynamics,53714.0,2.111,-1
pushdynamics_betterSettings3,33200,PressureDynamics,53883.0,2.11,-1
pushdynamics_betterSettings3,33341,PressureDynamics,53439.0,2.109,-1
pushdynamics_betterSettings3,33479,PressureDynamics,53821.0,2.111,-1
pushdynamics_betterSettings3,33621,PressureDynamics,53997.0,2.109,-1
pushdynamics_betterSettings3,33761,PressureDynamics,54526.0,2.112,-1
pushdynamics_betterSettings3,33900,PressureDynamics,54192.0,2.11,-1
pushdynamics_betterSettings3,34040,PressureDynamics,54860.0,2.11,-1
pushdynamics_betterSettings3,34181,PressureDynamics,55170.0,2.109,-1
pushdynamics_betterSettings3,34320,PressureDynamics,55087.0,2.109,-1
pushdynamics_betterSettings3,34460,PressureDynamics,55536.0,2.11,-1
pushdynamics_betterSettings3,34599,PressureDynamics,55079.0,2.11,-1
pushdynamics_betterSettings3,34740,PressureDynamics,53875.0,2.111,-1
pushdynamics_betterSettings3,34880,PressureDynamics,54458.0,2.11,-1
pushdynamics_betterSettings3,35021,PressureDynamics,54983.0,2.111,-1
pushdynamics_betterSettings3,35159,PressureDynamics,55265.0,2.112,-1
pushdynamics_betterSettings3,35299,PressureDynamics,55222.0,2.111,-1
pushdynamics_betterSettings3,35440,PressureDynamics,55601.0,2.11,-1
pushdynamics_betterSettings3,35579,PressureDynamics,55221.0,2.109,-1
pushdynamics_betterSettings3,35719,PressureDynamics,55170.0,2.112,-1
pushdynamics_betterSettings3,35860,PressureDynamics,55816.0,2.11,-1
pushdynamics_betterSettings3,36000,PressureDynamics,55506.0,2.108,-1
pushdynamics_betterSettings3,36140,PressureDynamics,55087.0,2.109,-1
pushdynamics_betterSettings3,36280,PressureDynamics,55575.0,2.111,-1
pushdynamics_betterSettings3,36421,PressureDynamics,55357.0,2.112,-1
pushdynamics_betterSettings3,36559,PressureDynamics,54711.0,2.109,-1
pushdynamics_betterSettings3,36724,PressureDynamics,55316.0,2.109,-1
pushdynamics_betterSettings3,36836,PressureDynamics,NaN,2.108,-1
pushdynamics_betterSettings3,36862,PressureDynamics,55577.0,2.109,-1
pushdynamics_betterSettings3,37002,PressureDynamics,55707.0,2.109,-1
pushdynamics_betterSettings3,37140,PressureDynamics,55543.0,2.11,-1
pushdynamics_betterSettings3,37280,PressureDynamics,55862.0,2.109,-1
pushdynamics_betterSettings3,37420,PressureDynamics,54543.0,2.109,-1
pushdynamics_betterSettings3,37559,PressureDynamics,55095.0,2.111,-1
pushdynamics_betterSettings3,37701,PressureDynamics,55183.0,2.109,-1
pushdynamics_betterSettings3,37841,PressureDynamics,55175.0,2.111,-1
